image_path,mask_path,split,label,defect_type
data/mvtec_anomaly_detection/toothbrush/train/good/000.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/001.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/002.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/003.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/004.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/005.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/006.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/007.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/008.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/009.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/010.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/011.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/012.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/013.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/014.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/015.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/016.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/017.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/018.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/019.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/020.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/021.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/022.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/023.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/024.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/025.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/026.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/027.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/028.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/029.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/030.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/031.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/032.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/033.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/034.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/035.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/036.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/037.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/038.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/039.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/040.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/041.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/042.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/043.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/044.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/045.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/046.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/047.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/048.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/049.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/050.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/051.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/052.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/053.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/054.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/055.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/056.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/057.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/058.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/train/good/059.png,,train,0,good
data/mvtec_anomaly_detection/toothbrush/test/defective/000.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/000_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/001.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/001_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/002.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/002_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/003.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/003_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/004.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/004_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/005.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/005_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/006.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/006_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/007.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/007_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/008.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/008_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/009.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/009_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/010.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/010_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/011.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/011_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/012.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/012_mask.png,test,1,defective
data/mvtec_anomaly_detection/toothbrush/test/defective/013.png,data/mvtec_anomaly_detection/toothbrush/ground_truth/defective/013_mask.png,test,1,defective
