image_path,mask_path,split,label,defect_type
data/mvtec_anomaly_detection/leather/train/good/000.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/001.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/002.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/003.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/004.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/005.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/006.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/007.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/008.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/009.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/010.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/011.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/012.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/013.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/014.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/015.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/016.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/017.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/018.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/019.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/020.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/021.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/022.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/023.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/024.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/025.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/026.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/027.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/028.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/029.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/030.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/031.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/032.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/033.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/034.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/035.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/036.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/037.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/038.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/039.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/040.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/041.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/042.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/043.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/044.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/045.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/046.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/047.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/048.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/049.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/050.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/051.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/052.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/053.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/054.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/055.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/056.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/057.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/058.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/059.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/060.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/061.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/062.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/063.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/064.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/065.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/066.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/067.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/068.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/069.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/070.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/071.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/072.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/073.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/074.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/075.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/076.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/077.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/078.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/079.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/080.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/081.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/082.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/083.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/084.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/085.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/086.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/087.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/088.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/089.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/090.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/091.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/092.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/093.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/094.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/095.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/096.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/097.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/098.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/099.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/100.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/101.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/102.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/103.png,,train,0,good
data/mvtec_anomaly_detection/leather/train/good/104.png,,train,0,good
