image_path,mask_path,split,label,defect_type
data/mvtec_anomaly_detection/transistor/train/good/000.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/001.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/002.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/003.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/004.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/005.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/006.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/007.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/008.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/009.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/010.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/011.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/012.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/013.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/014.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/015.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/016.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/017.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/018.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/019.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/020.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/021.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/022.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/023.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/024.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/025.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/026.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/027.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/028.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/029.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/030.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/031.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/032.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/033.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/034.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/035.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/036.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/037.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/038.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/039.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/040.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/041.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/042.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/043.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/044.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/045.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/046.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/047.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/048.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/049.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/050.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/051.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/052.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/053.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/054.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/055.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/056.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/057.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/058.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/059.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/060.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/061.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/062.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/063.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/064.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/065.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/066.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/067.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/068.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/069.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/070.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/071.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/072.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/073.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/074.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/075.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/076.png,,train,0,good
data/mvtec_anomaly_detection/transistor/train/good/077.png,,train,0,good
